1570,"H","CHERRY CREEK HIGH SCHOOL",130,"CHERRY CREEK 5","",0,"","9th Grade","12th Grade","Performance Plan","Performance Plan","",2,0,12,28,12,12,13,12,12,9,7,9,7,92.8,2,2,2,1,1,1,1,3443,0.003485333,0.084519315,0.033981992,0.093813535,0.763868719,0.001161778,0.019169329,"8.6%",0.128395
1571,"E","CHERRY CREEK CHARTER ACADEMY",130,"CHERRY CREEK 5","",0,"Charter","Kindergarten","8th Grade","Performance Plan","Performance Plan","",1,0,10,208,12,12,12,11,11,7,7,7,6,NA,2,2,2,NA,NA,NA,NA,488,0.00204918,0.131147541,0.081967213,0.067622951,0.682377049,0,0.034836066,"0.0%",NA
1571,"M","CHERRY CREEK CHARTER ACADEMY",130,"CHERRY CREEK 5","",0,"Charter","Kindergarten","8th Grade","Performance Plan","Performance Plan","",1,0,12,48,12,13,12,13,12,10,10,12,7,NA,2,3,2,NA,NA,NA,NA,488,0.00204918,0.131147541,0.081967213,0.067622951,0.682377049,0,0.034836066,"0.0%",NA
1572,"E","HIGH PLAINS ELEMENTARY SCHOOL",130,"CHERRY CREEK 5","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,10,197,9,8,9,9,10,10,9,9,10,NA,2,2,2,NA,NA,NA,NA,519,0.001926782,0.10982659,0.019267823,0.159922929,0.674373796,0,0.034682081,"20.8%",NA
1574,"E","CHERRY HILLS VILLAGE ELEMENTARY SCHOOL",130,"CHERRY CREEK 5","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,13,1,12,12,12,12,12,13,13,12,13,NA,2,2,2,NA,NA,NA,NA,610,0.004918033,0.052459016,0.013114754,0.059016393,0.852459016,0,0.018032787,"5.4%",NA
1578,"E","CHERRY VALLEY ELEMENTARY SCHOOL",900,"DOUGLAS COUNTY RE 1","",0,"","Kindergarten","6th Grade","Performance Plan","Performance Plan","",1,0,10,166,7,7,7,7,9,9,8,9,10,NA,1,2,2,NA,NA,NA,NA,64,0,0.015625,0,0.046875,0.9375,0,0,"20.3%",NA
1579,"E","NORTH STAR ACADEMY",900,"DOUGLAS COUNTY RE 1","",0,"Charter","Kindergarten","7th Grade","Performance Plan","Performance Plan","",1,0,13,21,12,11,12,12,9,12,10,11,11,NA,3,3,3,NA,NA,NA,NA,587,0.001703578,0.057921635,0.022146508,0.107325383,0.764906303,0.003407155,0.042589438,"0.0%",NA
1579,"M","NORTH STAR ACADEMY",900,"DOUGLAS COUNTY RE 1","",0,"Charter","Kindergarten","7th Grade","Performance Plan","Performance Plan","",1,1,NA,NA,NA,10,9,10,NA,12,10,12,9,NA,2,2,2,NA,NA,NA,NA,587,0.001703578,0.057921635,0.022146508,0.107325383,0.764906303,0.003407155,0.042589438,"0.0%",NA
1582,"E","CHEYENNE MOUNTAIN CHARTER ACADEMY",1020,"CHEYENNE MOUNTAIN 12","",0,"Charter","Kindergarten","6th Grade","Performance Plan","Performance Plan","",1,0,12,76,13,12,12,13,11,10,12,7,9,NA,2,2,2,NA,NA,NA,NA,746,0.00536193,0.045576408,0.065683646,0.22386059,0.601876676,0.002680965,0.054959786,"30.2%",NA
1586,"E","CHEYENNE MOUNTAIN ELEMENTARY SCHOOL",1020,"CHEYENNE MOUNTAIN 12","",0,"","Kindergarten","6th Grade","Performance Plan","Performance Plan","",1,0,12,102,13,12,13,13,13,10,10,7,12,NA,2,1,2,NA,NA,NA,NA,338,0,0.047337278,0.00591716,0.059171598,0.840236686,0,0.047337278,"3.3%",NA
1588,"M","CHEYENNE MOUNTAIN JUNIOR HIGH SCHOOL",1020,"CHEYENNE MOUNTAIN 12","",0,"","7th Grade","8th Grade","Performance Plan","Performance Plan","",1,0,7,618,9,9,7,12,9,6,3,6,7,NA,2,2,2,NA,NA,NA,NA,630,0.006349206,0.023809524,0.026984127,0.106349206,0.814285714,0.004761905,0.017460317,"11.3%",NA
1590,"H","CHEYENNE MOUNTAIN HIGH SCHOOL",1020,"CHEYENNE MOUNTAIN 12","",0,"","9th Grade","12th Grade","Performance Plan","Performance Plan","",2,0,13,5,12,12,12,12,12,9,9,9,9,94.4,2,2,2,1,1,1,0,1342,0.004470939,0.047690015,0.022354694,0.121460507,0.785394933,0.003725782,0.01490313,"7.6%",0.145078
1592,"E","BROADMOOR ELEMENTARY SCHOOL",1020,"CHEYENNE MOUNTAIN 12","",0,"","Kindergarten","6th Grade","Performance Plan","Performance Plan","",1,0,10,159,12,12,11,11,12,9,9,7,8,NA,2,2,2,NA,NA,NA,NA,317,0.018927445,0.012618297,0.012618297,0.085173502,0.829652997,0,0.041009464,"12.6%",NA
1604,"E","SKYWAY PARK ELEMENTARY SCHOOL",1020,"CHEYENNE MOUNTAIN 12","",0,"","Kindergarten","6th Grade","Performance Plan","Performance Plan","",1,0,7,623,9,9,8,9,8,6,6,5,8,NA,2,2,2,NA,NA,NA,NA,316,0.003164557,0.018987342,0.025316456,0.148734177,0.772151899,0.003164557,0.028481013,"33.9%",NA
1608,"E","CHEYENNE WELLS ELEMENTARY SCHOOL",520,"CHEYENNE COUNTY RE-5","",0,"","Pre-Kindergarten","5th Grade","Improvement Plan","Improvement Plan","",1,0,5,1144,6,6,7,6,6,5,3,6,5,NA,2,2,3,NA,NA,NA,NA,110,0,0,0,0.209090909,0.781818182,0,0.009090909,"34.7%",NA
1610,"M","CHEYENNE WELLS MIDDLE SCHOOL",520,"CHEYENNE COUNTY RE-5","",0,"","6th Grade","8th Grade","Priority Improvement Plan","Priority Improvement Plan","",1,0,2,1381,5,5,6,5,5,3,1,7,3,NA,2,3,3,NA,NA,NA,NA,38,0.026315789,0,0,0.105263158,0.868421053,0,0,"36.8%",NA
1612,"H","CHEYENNE WELLS HIGH SCHOOL",520,"CHEYENNE COUNTY RE-5","",0,"","9th Grade","12th Grade","Performance Plan","Performance Plan","",2,0,9,89,8,8,9,8,7,9,12,6,9,90.2,1,2,1,1,0,1,0,58,0,0,0,0.206896552,0.793103448,0,0,"24.1%",NA
1613,"E","CHIPETA ELEMENTARY SCHOOL",1010,"COLORADO SPRINGS 11","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,10,183,12,12,12,12,10,9,10,7,8,NA,2,1,1,NA,NA,NA,NA,468,0.008547009,0.070512821,0.008547009,0.104700855,0.752136752,0,0.055555556,"13.7%",NA
1614,"E","CIMARRON ELEMENTARY SCHOOL",130,"CHERRY CREEK 5","",0,"","Pre-Kindergarten","5th Grade","Improvement Plan","Improvement Plan","",1,0,6,1051,6,6,6,6,4,6,7,5,6,NA,2,2,2,NA,NA,NA,NA,549,0.003642987,0.045537341,0.176684882,0.225865209,0.468123862,0.007285974,0.072859745,"51.5%",NA
1615,"E","CHINOOK TRAIL ELEMENTARY SCHOOL",1040,"ACADEMY 20","",0,"","Kindergarten","8th Grade","Performance Plan","Performance Plan","",1,0,9,262,9,9,9,9,8,8,7,6,10,NA,3,2,2,NA,NA,NA,NA,406,0.009852217,0.068965517,0.017241379,0.100985222,0.733990148,0,0.068965517,"5.9%",NA
1616,"H","CIVA CHARTER ACADEMY",1010,"COLORADO SPRINGS 11","",0,"Charter","9th Grade","12th Grade","Performance Plan","Performance Plan","",2,0,6,216,6,6,5,6,6,8,9,6,9,87,3,2,3,0,0,0,0,142,0,0.056338028,0.042253521,0.169014085,0.661971831,0.007042254,0.063380282,"43.0%",NA
1618,"E","EVANS INTERNATIONAL ELEMENTARY SCHOOL",1110,"FALCON 49","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,9,380,7,7,8,7,7,8,9,6,9,NA,2,3,2,NA,NA,NA,NA,652,0.004601227,0.041411043,0.101226994,0.23006135,0.533742331,0,0.088957055,"45.0%",NA
1619,"E","CHIPETA ELEMENTARY SCHOOL",2000,"MESA COUNTY VALLEY 51","",0,"","Pre-Kindergarten","5th Grade","Improvement Plan","Improvement Plan","",1,0,5,1165,3,3,4,3,6,7,6,8,7,NA,3,3,3,NA,NA,NA,NA,472,0.006355932,0.006355932,0.012711864,0.436440678,0.48940678,0,0.048728814,"70.9%",NA
1622,"E","CLARA E. METZ ELEMENTARY SCHOOL",70,"WESTMINSTER 50","",0,"","Kindergarten","5th Grade","Improvement Plan","Improvement Plan","",1,0,5,1199,4,3,6,3,3,6,6,6,4,NA,2,2,2,NA,NA,NA,NA,410,0.012195122,0.031707317,0.009756098,0.8,0.124390244,0,0.02195122,"83.9%",NA
1625,"E","MCAULIFFE ELEMENTARY",1010,"COLORADO SPRINGS 11","",0,"","Pre-Kindergarten","5th Grade","Priority Improvement Plan","Priority Improvement Plan","",1,0,3,1310,6,5,6,6,4,3,5,5,3,NA,2,2,1,NA,NA,NA,NA,613,0.008156607,0.008156607,0.109298532,0.275693312,0.504078303,0.003262643,0.091353997,"55.7%",NA
1627,"E","THE CLASSICAL ACADEMY CHARTER",1040,"ACADEMY 20","",0,"Charter","Kindergarten","6th Grade","Performance Plan","Performance Plan","",1,0,9,375,11,12,11,10,9,7,7,6,7,NA,2,2,2,NA,NA,NA,NA,1946,0.004624872,0.025693731,0.014902364,0.086330935,0.827338129,0.001027749,0.04008222,"4.8%",NA
1629,"M","THE CLASSICAL ACADEMY MIDDLE SCHOOL",1040,"ACADEMY 20","",0,"Charter","7th Grade","8th Grade","Performance Plan","Performance Plan","",1,0,11,127,11,12,9,12,12,9,10,9,7,NA,2,2,2,NA,NA,NA,NA,423,0,0.009456265,0.023640662,0.070921986,0.860520095,0,0.035460993,"5.9%",NA
1630,"H","THE CLASSICAL ACADEMY HIGH SCHOOL",1040,"ACADEMY 20","",0,"Charter","9th Grade","12th Grade","Performance Plan","Performance Plan","",2,0,13,2,13,12,12,13,13,10,9,10,10,99.2,2,2,2,1,1,1,1,566,0,0.012367491,0.021201413,0.086572438,0.839222615,0.005300353,0.035335689,"3.7%",NA
1632,"E","GILPIN COUNTY ELEMENTARY SCHOOL",1330,"GILPIN COUNTY RE-1","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,6,988,7,8,8,6,7,5,5,6,2,NA,2,2,2,NA,NA,NA,NA,231,0,0.03030303,0.008658009,0.095238095,0.831168831,0,0.034632035,"31.7%",NA
1634,"H","GILPIN COUNTY UNDIVIDED HIGH SCHOOL",1330,"GILPIN COUNTY RE-1","",0,"","6th Grade","12th Grade","Performance Plan","Performance Plan","",2,0,7,147,7,9,6,7,10,9,6,12,7,81,3,3,2,NA,NA,NA,NA,155,0,0.006451613,0.012903226,0.090322581,0.864516129,0,0.025806452,"30.3%",NA
1634,"M","GILPIN COUNTY UNDIVIDED HIGH SCHOOL",1330,"GILPIN COUNTY RE-1","",0,"","6th Grade","12th Grade","Performance Plan","Performance Plan","",1,0,6,680,6,6,6,6,12,6,5,10,6,NA,1,1,1,NA,NA,NA,NA,155,0,0.006451613,0.012903226,0.090322581,0.864516129,0,0.025806452,"30.3%",NA
1652,"E","CLAYTON ELEMENTARY SCHOOL",120,"ENGLEWOOD 1","",0,"","Kindergarten","5th Grade","Improvement Plan","Improvement Plan","",1,0,4,1238,6,6,6,5,5,3,1,5,3,NA,2,2,3,NA,NA,NA,NA,458,0,0,0.043668122,0.401746725,0.528384279,0,0.026200873,"69.9%",NA
1660,"M","CLEAR CREEK MIDDLE SCHOOL",540,"CLEAR CREEK RE-1","",0,"","7th Grade","8th Grade","Performance Plan","Performance Plan","",1,0,6,931,6,7,6,7,8,5,3,7,3,NA,3,2,2,NA,NA,NA,NA,131,0.015267176,0,0.007633588,0.076335878,0.877862595,0,0.022900763,"25.2%",NA
1666,"M","CLEAR LAKE MIDDLE SCHOOL",70,"WESTMINSTER 50","",0,"","6th Grade","8th Grade","Priority Improvement Plan","School Closed","",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1686,"E","CLIFTON ELEMENTARY SCHOOL",2000,"MESA COUNTY VALLEY 51","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,7,582,3,5,5,2,3,10,12,10,6,NA,3,3,3,NA,NA,NA,NA,442,0.004524887,0.002262443,0.004524887,0.29638009,0.658371041,0,0.033936652,"81.5%",NA
1720,"E","CLYDE MILLER K-8",180,"ADAMS-ARAPAHOE 28J","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,8,454,5,3,6,5,5,13,9,13,12,NA,3,3,3,NA,NA,NA,NA,404,0.007425743,0.014851485,0.138613861,0.603960396,0.193069307,0.002475248,0.03960396,"70.4%",NA
1725,"E","COAL CREEK ELEMENTARY SCHOOL",480,"BOULDER VALLEY RE 2","",0,"","Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,6,657,10,12,10,9,9,5,3,4,6,NA,2,2,2,NA,NA,NA,NA,465,0,0.034408602,0.004301075,0.075268817,0.827956989,0,0.058064516,"7.1%",NA
1730,"E","COAL CREEK CANYON K-8 ELEMENTARY SCHOOL",1420,"JEFFERSON COUNTY R-1","EM",0,"","Kindergarten","8th Grade","Performance Plan","Performance Plan","Ratings combined across grade levels at district request",1,0,9,244,8,9,9,6,7,7,7,9,6,NA,2,2,2,NA,NA,NA,NA,123,0.008130081,0,0,0.113821138,0.853658537,0,0.024390244,"20.3%",NA
1730,"M","COAL CREEK CANYON K-8 ELEMENTARY SCHOOL",1420,"JEFFERSON COUNTY R-1","EM",0,"","Kindergarten","8th Grade","Performance Plan","Performance Plan","Ratings combined across grade levels at district request",1,0,9,244,9,9,8,8,11,11,9,12,8,NA,1,3,2,NA,NA,NA,NA,123,0.008130081,0,0,0.113821138,0.853658537,0,0.024390244,"20.3%",NA
1748,"H","COLORADO HIGH SCHOOL",880,"DENVER COUNTY 1","",1,"Charter","10th Grade","12th Grade","Alternative Ed. Campus","Priority Improvement Plan","Deferred to district rating",2,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,27.2,NA,NA,2,0,0,0,0,194,0.020618557,0.005154639,0.216494845,0.68556701,0.046391753,0,0.025773196,"70.6%",NA
1752,"E","COLORADO VIRTUAL ACADEMY (COVA)",20,"ADAMS 12 FIVE STAR SCHOOLS","",0,"Charter & Online","Kindergarten","12th Grade","Turnaround Plan","Priority Improvement Plan","Approved request to reconsider",1,0,1,1356,5,5,5,5,6,3,3,3,4,NA,1,1,1,NA,NA,NA,NA,5034,0.016686532,0.016090584,0.03178387,0.153357171,0.781485896,0,0.000595948,"19.1%",NA
1752,"H","COLORADO VIRTUAL ACADEMY (COVA)",20,"ADAMS 12 FIVE STAR SCHOOLS","",0,"Charter & Online","Kindergarten","12th Grade","Turnaround Plan","Priority Improvement Plan","Approved request to reconsider",2,0,4,298,5,5,5,5,5,5,5,5,6,0,1,2,1,1,0,0,0,5034,0.016686532,0.016090584,0.03178387,0.153357171,0.781485896,0,0.000595948,"19.1%",NA
1752,"M","COLORADO VIRTUAL ACADEMY (COVA)",20,"ADAMS 12 FIVE STAR SCHOOLS","",0,"Charter & Online","Kindergarten","12th Grade","Turnaround Plan","Priority Improvement Plan","Approved request to reconsider",1,0,1,1373,4,5,2,5,5,3,5,3,3,NA,1,1,1,NA,NA,NA,NA,5034,0.016686532,0.016090584,0.03178387,0.153357171,0.781485896,0,0.000595948,"19.1%",NA
1774,"E","COLFAX ELEMENTARY SCHOOL",880,"DENVER COUNTY 1","",0,"","Pre-Kindergarten","5th Grade","Improvement Plan","Improvement Plan","",1,0,5,1174,3,3,4,5,2,7,8,3,10,NA,2,3,2,NA,NA,NA,NA,373,0.021447721,0.008042895,0.053619303,0.855227882,0.045576408,0.002680965,0.013404826,"98.4%",NA
1780,"H","COLORADO HIGH SCHOOL OF GREELEY",3120,"GREELEY 6","",1,"","7th Grade","12th Grade","Turnaround Plan","School Closed","",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,"H","COLORADO ONLINE ACADEMY (COLA)",260,"VILAS RE-5","",1,"Online","7th Grade","12th Grade","Turnaround Plan","School Closed","",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,"E","COLE ARTS AND SCIENCE ACADEMY",880,"DENVER COUNTY 1","EM",0,"","Pre-Kindergarten","8th Grade","Improvement Plan","Improvement Plan","Ratings combined across grade levels at district request",1,0,6,1046,1,1,2,1,2,6,6,7,1,NA,3,2,2,NA,NA,NA,NA,689,0.020319303,0.002902758,0.197387518,0.692307692,0.047895501,0.001451379,0.037735849,"97.3%",NA
1785,"M","COLE ARTS AND SCIENCE ACADEMY",880,"DENVER COUNTY 1","EM",0,"","Pre-Kindergarten","8th Grade","Improvement Plan","Improvement Plan","Ratings combined across grade levels at district request",1,0,6,1046,1,2,1,1,3,12,13,9,12,NA,2,2,2,NA,NA,NA,NA,689,0.020319303,0.002902758,0.197387518,0.692307692,0.047895501,0.001451379,0.037735849,"97.3%",NA
1788,"E","COLLEGE VIEW ELEMENTARY SCHOOL",880,"DENVER COUNTY 1","",0,"","Pre-Kindergarten","5th Grade","Improvement Plan","Improvement Plan","",1,0,5,1222,2,2,3,1,1,6,6,7,5,NA,1,2,1,NA,NA,NA,NA,443,0.020316027,0.103837472,0.051918736,0.76523702,0.042889391,0.011286682,0.004514673,"98.4%",NA
1790,"E","COLOROW ELEMENTARY SCHOOL",1420,"JEFFERSON COUNTY R-1","",0,"","Kindergarten","6th Grade","Performance Plan","Performance Plan","",1,0,9,329,8,8,9,7,9,8,9,9,6,NA,3,3,2,NA,NA,NA,NA,291,0,0.04467354,0.017182131,0.213058419,0.690721649,0,0.034364261,"30.2%",NA
1791,"E","COLORADO SPRINGS CHARTER ACADEMY",8001,"CHARTER SCHOOL INSTITUTE","EM",0,"Charter","Kindergarten","8th Grade","Performance Plan","Performance Plan","Ratings combined across grade levels at district request",1,0,9,248,9,9,9,7,9,6,6,6,6,NA,2,2,2,NA,NA,NA,NA,405,0,0.009876543,0.024691358,0.185185185,0.765432099,0.002469136,0.012345679,"31.6%",NA
1791,"M","COLORADO SPRINGS CHARTER ACADEMY",8001,"CHARTER SCHOOL INSTITUTE","EM",0,"Charter","Kindergarten","8th Grade","Performance Plan","Performance Plan","Ratings combined across grade levels at district request",1,0,9,248,9,10,7,12,7,11,9,9,12,NA,1,2,2,NA,NA,NA,NA,405,0,0.009876543,0.024691358,0.185185185,0.765432099,0.002469136,0.012345679,"31.6%",NA
1795,"H","COLORADO SPRINGS EARLY COLLEGES",8001,"CHARTER SCHOOL INSTITUTE","",0,"Charter","9th Grade","12th Grade","Performance Plan","Performance Plan","",2,0,6,222,7,9,9,9,6,7,7,6,10,53.5,2,3,2,1,0,0,0,508,0.001968504,0.023622047,0.149606299,0.163385827,0.653543307,0.007874016,0,"31.9%",NA
1796,"","COLORADO CONNECTIONS ACADEMY",10,"MAPLETON 1","",0,"Charter & Online","Kindergarten","12th Grade","Performance Plan","Improvement Plan","New school, deferred to district",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1372,0.018950437,0.004373178,0.065597668,0.124635569,0.766763848,0.003644315,0.016034985,"40.4%",NA
1798,"E","COLUMBIA ELEMENTARY SCHOOL",1010,"COLORADO SPRINGS 11","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,8,463,6,6,6,6,5,9,7,9,9,NA,3,3,3,NA,NA,NA,NA,283,0.014134276,0.010600707,0.067137809,0.293286219,0.494699647,0,0.120141343,"69.8%",NA
1800,"M","COLUMBIA MIDDLE SCHOOL",180,"ADAMS-ARAPAHOE 28J","",0,"","6th Grade","8th Grade","Performance Plan","Performance Plan","",1,0,7,618,6,5,6,6,6,9,9,9,8,NA,2,2,3,NA,NA,NA,NA,785,0.015286624,0.040764331,0.192356688,0.335031847,0.388535032,0.003821656,0.024203822,"54.0%",NA
1812,"E","LAS ANIMAS ELEMENTARY SCHOOL",290,"LAS ANIMAS RE-1","",0,"","Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,6,807,10,10,10,10,8,5,5,5,6,NA,3,3,3,NA,NA,NA,NA,256,0.00390625,0.01171875,0.015625,0.47265625,0.49609375,0,0,"81.3%",NA
1816,"E","COLUMBIAN ELEMENTARY SCHOOL",880,"DENVER COUNTY 1","",0,"","Pre-Kindergarten","5th Grade","Improvement Plan","Improvement Plan","",1,0,5,1232,3,2,5,2,2,6,3,9,5,NA,2,2,1,NA,NA,NA,NA,316,0.015822785,0.003164557,0.009493671,0.92721519,0.044303797,0,0,"95.5%",NA
1828,"E","COLUMBIAN ELEMENTARY SCHOOL",2690,"PUEBLO CITY 60","",0,"","Pre-Kindergarten","5th Grade","Priority Improvement Plan","Priority Improvement Plan","",1,0,2,1355,6,6,6,5,3,1,3,1,3,NA,2,2,3,NA,NA,NA,NA,364,0.021978022,0,0.016483516,0.777472527,0.173076923,0,0.010989011,"92.5%",NA
1842,"E","COLUMBINE ELEMENTARY SCHOOL",480,"BOULDER VALLEY RE 2","",0,"","Pre-Kindergarten","5th Grade","Priority Improvement Plan","Priority Improvement Plan","",1,0,2,1356,3,3,5,4,5,5,6,6,2,NA,3,2,2,NA,NA,NA,NA,424,0.011792453,0.033018868,0.014150943,0.752358491,0.176886792,0,0.011792453,"74.7%",NA
1844,"E","COLUMBINE ELEMENTARY SCHOOL",470,"ST VRAIN VALLEY RE 1J","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,6,699,5,5,5,5,4,9,12,7,6,NA,3,3,3,NA,NA,NA,NA,361,0,0.002770083,0.013850416,0.87534626,0.105263158,0,0.002770083,"87.0%",NA
1846,"E","COLUMBINE ELEMENTARY SCHOOL",880,"DENVER COUNTY 1","",0,"","Pre-Kindergarten","6th Grade","Performance Plan","Performance Plan","",1,0,6,976,4,3,6,3,4,9,5,12,6,NA,3,2,2,NA,NA,NA,NA,292,0.006849315,0.010273973,0.386986301,0.5,0.071917808,0.003424658,0.020547945,"93.0%",NA
1850,"E","COLUMBINE ELEMENTARY SCHOOL",2405,"FORT MORGAN RE-3","",0,"","1st Grade","4th Grade","Improvement Plan","Improvement Plan","",1,0,5,1100,NA,5,6,3,NA,6,5,6,6,NA,2,2,2,NA,NA,NA,NA,313,0.006389776,0,0.012779553,0.597444089,0.367412141,0.006389776,0.009584665,"71.6%",NA
1861,"E","COLUMBINE HILLS ELEMENTARY SCHOOL",1420,"JEFFERSON COUNTY R-1","",0,"","Pre-Kindergarten","6th Grade","Performance Plan","Performance Plan","",1,0,12,76,8,9,8,7,6,10,11,9,10,NA,3,2,2,NA,NA,NA,NA,433,0.006928406,0.016166282,0.013856813,0.161662818,0.759815242,0.002309469,0.03926097,"36.9%",NA
1864,"H","COLUMBINE HIGH SCHOOL",1420,"JEFFERSON COUNTY R-1","",0,"","9th Grade","12th Grade","Performance Plan","Performance Plan","",2,0,7,138,9,9,9,9,8,6,6,6,6,87.4,2,2,2,1,0,0,0,1622,0.009864365,0.032059186,0.008631319,0.175709001,0.74352651,0.002466091,0.027743527,"18.3%",0.274131
1866,"H","ACE COMMUNITY CHALLENGE CHARTER SCHOOL",880,"DENVER COUNTY 1","",1,"Charter","8th Grade","10th Grade","Alternative Ed. Campus","Performance Plan","Deferred to district rating",2,0,3,316,1,1,1,1,1,3,4,5,1,0,1,2,1,NA,NA,NA,NA,211,0.014218009,0,0.014218009,0.914691943,0.042654028,0.004739336,0.009478673,"91.9%",NA
1866,"M","ACE COMMUNITY CHALLENGE CHARTER SCHOOL",880,"DENVER COUNTY 1","",1,"Charter","8th Grade","10th Grade","Alternative Ed. Campus","Performance Plan","Deferred to district rating",1,0,1,1447,NA,1,1,1,NA,1,1,1,1,NA,3,1,2,NA,NA,NA,NA,211,0.014218009,0,0.014218009,0.914691943,0.042654028,0.004739336,0.009478673,"91.9%",NA
1869,"E","COMPASS MONTESSORI - WHEAT RIDGE CHARTER SCHOOL",1420,"JEFFERSON COUNTY R-1","EMH",0,"Charter","Pre-Kindergarten","12th Grade","Performance Plan","Performance Plan","Ratings combined across grade levels at district request",1,0,9,350,6,6,6,6,6,6,9,6,6,NA,2,3,2,NA,NA,NA,NA,273,0,0.018315018,0.007326007,0.117216117,0.787545788,0,0.06959707,"0.0%",NA
1869,"H","COMPASS MONTESSORI - WHEAT RIDGE CHARTER SCHOOL",1420,"JEFFERSON COUNTY R-1","EMH",0,"Charter","Pre-Kindergarten","12th Grade","Performance Plan","Performance Plan","Ratings combined across grade levels at district request",2,0,9,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,273,0,0.018315018,0.007326007,0.117216117,0.787545788,0,0.06959707,"0.0%",NA
1869,"M","COMPASS MONTESSORI - WHEAT RIDGE CHARTER SCHOOL",1420,"JEFFERSON COUNTY R-1","EMH",0,"Charter","Pre-Kindergarten","12th Grade","Performance Plan","Performance Plan","Ratings combined across grade levels at district request",1,0,9,350,NA,9,3,6,NA,10,12,5,13,NA,1,3,2,NA,NA,NA,NA,273,0,0.018315018,0.007326007,0.117216117,0.787545788,0,0.06959707,"0.0%",NA
1870,"H","CORONADO HIGH SCHOOL",1010,"COLORADO SPRINGS 11","",0,"","9th Grade","12th Grade","Performance Plan","Performance Plan","",2,0,6,165,9,7,9,9,9,5,5,5,6,80.2,2,2,2,1,0,0,0,1469,0.008849558,0.01701838,0.037440436,0.204220558,0.641933288,0.004765146,0.085772634,"33.6%",0.227848
1872,"H","COMMUNITY TRANSITION HOUSE",2690,"PUEBLO CITY 60","",0,"","9th Grade","12th Grade","Performance Plan","Performance Plan","",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3,NA,NA,2,NA,NA,NA,NA,87,0.011494253,0,0.022988506,0.620689655,0.344827586,0,0,"14.9%",NA
1873,"E","CORE KNOWLEDGE CHARTER SCHOOL",900,"DOUGLAS COUNTY RE 1","",0,"Charter","Kindergarten","8th Grade","Performance Plan","Performance Plan","",1,0,12,30,12,12,13,12,12,12,9,12,13,NA,2,2,2,NA,NA,NA,NA,454,0,0.035242291,0.002202643,0.028634361,0.90969163,0.00660793,0.017621145,"3.1%",NA
1873,"M","CORE KNOWLEDGE CHARTER SCHOOL",900,"DOUGLAS COUNTY RE 1","",0,"Charter","Kindergarten","8th Grade","Performance Plan","Performance Plan","",1,0,12,87,12,12,12,13,10,9,9,9,9,NA,2,3,2,NA,NA,NA,NA,454,0,0.035242291,0.002202643,0.028634361,0.90969163,0.00660793,0.017621145,"3.1%",NA
1875,"E","FRONTIER CHARTER ACADEMY",3120,"GREELEY 6","",0,"Charter","Kindergarten","12th Grade","Performance Plan","Performance Plan","",1,0,12,63,12,10,12,12,13,11,6,9,13,NA,2,2,2,NA,NA,NA,NA,1266,0.000789889,0.011058452,0.015007899,0.145339652,0.814375987,0,0.01342812,"15.7%",NA
1875,"H","FRONTIER CHARTER ACADEMY",3120,"GREELEY 6","",0,"Charter","Kindergarten","12th Grade","Performance Plan","Performance Plan","",2,0,10,39,10,12,9,10,9,12,12,10,10,78.6,3,3,2,1,0,0,0,1266,0.000789889,0.011058452,0.015007899,0.145339652,0.814375987,0,0.01342812,"15.7%",NA
1875,"M","FRONTIER CHARTER ACADEMY",3120,"GREELEY 6","",0,"Charter","Kindergarten","12th Grade","Improvement Plan","Improvement Plan","",1,0,4,1261,6,7,6,9,7,2,2,3,3,NA,2,2,1,NA,NA,NA,NA,1266,0.000789889,0.011058452,0.015007899,0.145339652,0.814375987,0,0.01342812,"15.7%",NA
