1106,"E","BRYANT WEBSTER K-8 SCHOOL",880,"DENVER COUNTY 1","EM",0,7,582,4,4,3,5,5,9,12,6,7,NA,1,2,3,NA,NA,NA,NA,459,1.0893246,0.2178649,0,95.2069717,3.4858388,0,0,95,NA
1106,"M","BRYANT WEBSTER K-8 SCHOOL",880,"DENVER COUNTY 1","EM",0,7,582,5,5,3,6,6,9,10,7,9,NA,2,2,3,NA,NA,NA,NA,459,1.0893246,0.2178649,0,95.2069717,3.4858388,0,0,95,NA
1126,"E","BUENA VISTA ELEMENTARY SCHOOL",1010,"COLORADO SPRINGS 11","",0,5,1206,6,6,6,6,6,5,3,6,4,NA,3,2,3,NA,NA,NA,NA,201,0,1.9900498,0.4975124,13.4328358,76.6169154,0.9950249,6.4676617,28.8,NA
1130,"H","BUENA VISTA HIGH SCHOOL",490,"BUENA VISTA R-31","",0,12,22,9,11,7,9,10,12,10,12,12,95.2,3,3,3,1,0,1,0,282,0.7092199,0.3546099,0.3546099,10.2836879,85.106383,0.3546099,2.8368794,26.6,0.340909
1131,"E","BUFFALO RIDGE ELEMENTARY SCHOOL",900,"DOUGLAS COUNTY RE 1","",0,12,64,11,12,12,11,9,9,12,6,9,NA,2,2,3,NA,NA,NA,NA,505,0.1980198,1.7821782,0.5940594,5.9405941,88.5148515,0,2.970297,4,NA
1132,"M","HARRY L MC GINNIS MIDDLE SCHOOL",490,"BUENA VISTA R-31","",0,6,819,6,6,5,7,9,6,6,6,6,NA,2,2,2,NA,NA,NA,NA,215,3.255814,0.9302326,0.4651163,8.8372093,85.1162791,0.4651163,0.9302326,43.3,NA
1136,"M","MANHATTAN MIDDLE SCHOOL OF THE ARTS AND ACADEMICS",480,"BOULDER VALLEY RE 2","",0,6,720,7,8,6,9,8,7,7,6,8,NA,2,2,2,NA,NA,NA,NA,468,0.8547009,5.982906,1.0683761,18.8034188,66.4529915,0.2136752,6.6239316,25.9,NA
1144,"E","BURLINGTON ELEMENTARY SCHOOL",1500,"BURLINGTON RE-6J","",0,7,545,NA,6,9,6,NA,6,3,9,5,NA,1,2,1,NA,NA,NA,NA,359,0.5571031,0.5571031,1.3927577,46.7966574,50.4178273,0,0.2785515,62,NA
1148,"E","BURLINGTON ELEMENTARY SCHOOL",470,"ST VRAIN VALLEY RE 1J","",0,5,1211,7,6,8,6,6,3,2,1,6,NA,2,2,2,NA,NA,NA,NA,472,0,2.7542373,0.6355932,28.3898305,65.8898305,1.2711864,1.059322,41.7,NA
1150,"E","BURLINGTON MIDDLE SCHOOL",1500,"BURLINGTON RE-6J","EM",0,3,1267,6,6,6,6,6,1,1,1,1,NA,3,2,3,NA,NA,NA,NA,232,0,0,0.862069,35.3448276,63.7931034,0,0,58.6,NA
1150,"M","BURLINGTON MIDDLE SCHOOL",1500,"BURLINGTON RE-6J","EM",0,3,1267,5,6,3,6,6,6,8,5,7,NA,1,3,3,NA,NA,NA,NA,232,0,0,0.862069,35.3448276,63.7931034,0,0,58.6,NA
1152,"H","BURLINGTON HIGH SCHOOL",1500,"BURLINGTON RE-6J","",0,6,249,6,6,6,6,6,5,6,3,6,90,2,3,2,1,0,0,0,239,0,0.8368201,0.8368201,34.3096234,64.0167364,0,0,39.7,NA
1154,"","BUENA VISTA ONLINE ACADEMY",490,"BUENA VISTA R-31","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,10,90,0,0,20,NA
1155,"E","BUFFALO TRAIL ELEMENTARY SCHOOL",130,"CHERRY CREEK 5","",0,7,505,7,7,9,7,7,6,7,6,6,NA,2,2,2,NA,NA,NA,NA,527,0,7.4003795,10.8159393,13.0929791,63.1878558,0.1897533,5.313093,17.8,NA
1168,"E","BYERS ELEMENTARY SCHOOL",190,"BYERS 32J","",0,6,786,7,8,8,7,7,4,1,6,5,NA,3,2,3,NA,NA,NA,NA,264,0,1.1363636,0.7575758,9.469697,86.3636364,0.3787879,1.8939394,43.6,NA
1176,"H","BYERS JUNIOR-SENIOR HIGH SCHOOL",190,"BYERS 32J","MH",0,6,169,7,10,6,9,5,10,9,9,12,90.6,3,3,3,1,0,0,0,209,0,0,0.9569378,7.6555024,89.9521531,0.4784689,0.9569378,34.4,NA
1176,"M","BYERS JUNIOR-SENIOR HIGH SCHOOL",190,"BYERS 32J","MH",0,6,685,6,6,6,6,6,5,1,6,6,NA,2,3,3,NA,NA,NA,NA,209,0,0,0.9569378,7.6555024,89.9521531,0.4784689,0.9569378,34.4,NA
1186,"E","CACHE LA POUDRE ELEMENTARY SCHOOL",1550,"POUDRE R-1","",0,6,989,7,7,7,6,7,6,7,3,5,NA,2,2,3,NA,NA,NA,NA,312,1.2820513,0.6410256,0,15.0641026,81.4102564,0,1.6025641,43.1,NA
1190,"M","CACHE LA POUDRE MIDDLE SCHOOL",1550,"POUDRE R-1","",0,6,983,7,9,6,9,7,4,6,3,5,NA,2,1,1,NA,NA,NA,NA,346,1.1560694,2.0231214,0.5780347,10.982659,84.6820809,0,0.5780347,28.3,NA
1210,"E","CALHAN ELEMENTARY SCHOOL",970,"CALHAN RJ-1","",0,5,1202,6,6,8,6,7,4,5,5,3,NA,2,1,1,NA,NA,NA,NA,246,0,0.8130081,0,8.5365854,89.4308943,0,1.2195122,47,NA
1215,"M","CALHAN MIDDLE SCHOOL",970,"CALHAN RJ-1","",0,7,531,6,6,6,7,9,7,6,7,8,NA,2,3,3,NA,NA,NA,NA,125,0,0,0.8,9.6,87.2,0,2.4,36.8,NA
1218,"H","CALHAN HIGH SCHOOL",970,"CALHAN RJ-1","",0,9,60,9,9,6,9,9,9,9,5,13,90.7,3,2,2,1,0,0,0,184,0.5434783,4.8913043,0,9.2391304,82.0652174,0,3.2608696,32.6,NA
1220,"E","CALICHE ELEMENTARY SCHOOL",1828,"VALLEY RE-1","",0,3,1276,9,9,9,9,6,1,2,2,3,NA,2,2,2,NA,NA,NA,NA,164,0.6097561,0,0.6097561,18.902439,76.8292683,0,3.0487805,45.3,NA
1224,"H","CALICHE JUNIOR-SENIOR HIGH SCHOOL",1828,"VALLEY RE-1","MH",0,9,94,6,6,6,6,10,12,12,8,12,100,1,2,2,1,0,0,0,124,0.8064516,0,0.8064516,15.3225806,82.2580645,0,0.8064516,37.9,NA
1224,"M","CALICHE JUNIOR-SENIOR HIGH SCHOOL",1828,"VALLEY RE-1","MH",0,9,412,7,9,6,7,12,5,3,6,5,NA,3,2,2,NA,NA,NA,NA,124,0.8064516,0,0.8064516,15.3225806,82.2580645,0,0.8064516,37.9,NA
1228,"E","CAMERON ELEMENTARY SCHOOL",3120,"GREELEY 6","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,"E","CAMPBELL ELEMENTARY SCHOOL",1420,"JEFFERSON COUNTY R-1","",0,12,81,9,8,9,9,8,13,11,12,12,NA,2,2,2,NA,NA,NA,NA,320,0.9375,0.625,0.625,22.5,69.6875,0.3125,5.3125,42.2,NA
1245,"E","CENTENNIAL ELEMENTARY",470,"ST VRAIN VALLEY RE 1J","",0,5,1099,6,6,7,6,9,5,6,5,4,NA,1,2,2,NA,NA,NA,NA,546,1.4652015,1.0989011,1.4652015,20.6959707,74.9084249,0,0.3663004,31.5,NA
1248,"E","CAMPO ELEMENTARY SCHOOL",270,"CAMPO RE-6","",0,NA,NA,NA,6,9,5,NA,6,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA,30,0,0,0,26.6666667,73.3333333,0,0,66.7,NA
1252,"H","CAMPO UNDIVIDED HIGH SCHOOL",270,"CAMPO RE-6","",0,NA,NA,NA,6,6,5,NA,NA,NA,NA,NA,83.3,NA,NA,1,NA,NA,NA,NA,28,0,0,0,7.1428571,92.8571429,0,0,71.4,NA
1252,"M","CAMPO UNDIVIDED HIGH SCHOOL",270,"CAMPO RE-6","",0,NA,NA,NA,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0,0,0,7.1428571,92.8571429,0,0,71.4,NA
1262,"M","CANON CITY MIDDLE SCHOOL",1140,"CANON CITY RE-1","",0,6,804,6,6,6,6,6,6,6,6,6,NA,2,2,2,NA,NA,NA,NA,409,0.2444988,0.2444988,0.9779951,8.3129584,87.0415648,0.2444988,2.9339853,51.1,NA
1266,"H","CANON CITY HIGH SCHOOL",1140,"CANON CITY RE-1","",0,5,274,6,6,7,6,7,3,4,5,3,81.2,2,2,2,1,0,0,0,1090,0.5504587,0.733945,0.5504587,13.0275229,82.6605505,0.3669725,2.1100917,41.8,0.337079
1273,"E","CANYON CREEK ELEMENTARY SCHOOL",130,"CHERRY CREEK 5","",0,12,115,9,7,9,9,7,12,13,10,10,NA,3,3,3,NA,NA,NA,NA,692,0.7225434,7.3699422,10.2601156,16.9075145,59.8265896,0.1445087,4.7687861,19.7,NA
1276,"M","CENTAURI MIDDLE SCHOOL",550,"NORTH CONEJOS RE-1J","",0,3,1310,6,6,5,6,6,2,2,5,1,NA,2,2,3,NA,NA,NA,NA,224,0,0,0,66.5178571,33.0357143,0,0.4464286,77.7,NA
1279,"E","CAPROCK ACADEMY",8001,"CHARTER SCHOOL INSTITUTE","EM",0,6,884,7,8,6,7,9,5,6,3,5,NA,1,2,1,NA,NA,NA,NA,460,0,1.0869565,0.8695652,7.826087,87.6086957,0.2173913,2.3913043,22.4,NA
1279,"M","CAPROCK ACADEMY",8001,"CHARTER SCHOOL INSTITUTE","EM",0,6,884,6,8,5,9,6,7,7,6,9,NA,1,1,1,NA,NA,NA,NA,460,0,1.0869565,0.8695652,7.826087,87.6086957,0.2173913,2.3913043,22.4,NA
1284,"E","CARBON VALLEY ACADEMY",470,"ST VRAIN VALLEY RE 1J","EMH",0,NA,NA,6,6,7,6,6,3,5,3,6,NA,3,2,1,NA,NA,NA,NA,456,0.2192982,0.877193,0.6578947,8.3333333,89.6929825,0,0.2192982,13.8,NA
1284,"H","CARBON VALLEY ACADEMY",470,"ST VRAIN VALLEY RE 1J","EMH",0,NA,NA,NA,6,6,8,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,456,0.2192982,0.877193,0.6578947,8.3333333,89.6929825,0,0.2192982,13.8,NA
1284,"M","CARBON VALLEY ACADEMY",470,"ST VRAIN VALLEY RE 1J","EMH",0,NA,NA,6,6,5,6,6,9,9,9,9,NA,1,1,1,NA,NA,NA,NA,456,0.2192982,0.877193,0.6578947,8.3333333,89.6929825,0,0.2192982,13.8,NA
1296,"E","CARBONDALE MIDDLE SCHOOL",1180,"ROARING FORK RE-1","EM",0,5,1186,3,3,1,3,3,5,6,3,5,NA,3,2,2,NA,NA,NA,NA,318,1.572327,0,0,70.4402516,27.3584906,0,0.6289308,61.3,NA
1296,"M","CARBONDALE MIDDLE SCHOOL",1180,"ROARING FORK RE-1","EM",0,5,1186,3,3,1,3,5,9,12,7,8,NA,3,2,2,NA,NA,NA,NA,318,1.572327,0,0,70.4402516,27.3584906,0,0.6289308,61.3,NA
1299,"E","CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL",3090,"KEENESBURG RE-3(J)","",0,5,1107,7,6,9,7,6,2,1,6,1,NA,1,1,1,NA,NA,NA,NA,158,0,0.6329114,0,8.8607595,87.9746835,0,2.5316456,17.1,NA
1299,"M","CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL",3090,"KEENESBURG RE-3(J)","",0,6,819,8,9,6,9,9,6,6,3,9,NA,3,3,3,NA,NA,NA,NA,158,0,0.6329114,0,8.8607595,87.9746835,0,2.5316456,17.1,NA
1304,"E","CARLILE ELEMENTARY SCHOOL",2690,"PUEBLO CITY 60","",0,7,644,8,9,9,7,6,6,6,6,8,NA,1,1,1,NA,NA,NA,NA,324,0.617284,0,1.8518519,65.7407407,30.8641975,0.308642,0.617284,74.4,NA
1306,"M","CARMEL MIDDLE SCHOOL",980,"HARRISON 2","",0,3,1288,4,5,3,5,5,5,5,3,6,NA,3,2,3,NA,NA,NA,NA,416,2.1634615,5.0480769,23.5576923,48.5576923,20.4326923,0,0.2403846,81.7,NA
1318,"M","CARMODY MIDDLE SCHOOL",1420,"JEFFERSON COUNTY R-1","",0,7,623,6,6,6,7,7,7,6,8,6,NA,2,2,1,NA,NA,NA,NA,698,1.2893983,2.722063,1.7191977,31.8051576,59.1690544,0.1432665,3.1518625,44.8,NA
1319,"H","FRED N THOMAS CAREER EDUCATION CENTER",880,"DENVER COUNTY 1","",0,7,158,6,9,6,6,6,7,12,6,6,88.9,3,2,2,1,0,0,0,400,0.75,2.5,3.25,84.5,8.5,0,0.5,83.8,NA
1321,"E","CAMPBELL ELEMENTARY SCHOOL",1828,"VALLEY RE-1","",0,5,1174,6,6,7,6,6,3,5,1,5,NA,2,2,3,NA,NA,NA,NA,425,1.8823529,1.4117647,0.4705882,25.6470588,68.9411765,0,1.6470588,55.5,NA
1323,"E","CARRIE MARTIN ELEMENTARY SCHOOL",1560,"THOMPSON R-2J","",0,12,102,9,9,9,6,12,11,9,12,10,NA,3,3,3,NA,NA,NA,NA,304,0,0.3289474,0,7.8947368,89.1447368,0.3289474,2.3026316,28.6,NA
1324,"E","CARSON ELEMENTARY SCHOOL",880,"DENVER COUNTY 1","",0,9,318,9,8,9,9,8,10,11,9,8,NA,2,2,2,NA,NA,NA,NA,400,0.5,4.5,6,16.5,64.5,0,8,19.1,NA
1332,"M","CARSON MIDDLE SCHOOL",1000,"FOUNTAIN 8","",0,6,839,6,6,5,6,6,7,7,6,7,NA,2,3,2,NA,NA,NA,NA,708,1.4124294,1.1299435,21.0451977,21.3276836,48.5875706,1.5536723,4.9435028,51.7,NA
1334,"E","ABRAMS ELEMENTARY SCHOOL",1000,"FOUNTAIN 8","",0,5,1100,6,6,6,6,6,4,5,5,5,NA,2,2,2,NA,NA,NA,NA,484,0.8264463,1.446281,14.0495868,19.214876,55.3719008,1.8595041,7.231405,72.1,NA
1340,"E","CARVER ELEMENTARY SCHOOL",1010,"COLORADO SPRINGS 11","",0,1,1402,6,6,6,6,5,1,2,1,1,NA,2,2,2,NA,NA,NA,NA,368,0.8152174,1.0869565,9.2391304,34.2391304,44.5652174,0.8152174,9.2391304,75.5,NA
1345,"E","CESAR CHAVEZ ACADEMY DENVER",880,"DENVER COUNTY 1","EM",0,5,1138,5,4,6,6,2,6,6,5,8,NA,2,2,2,NA,NA,NA,NA,415,1.4457831,0.4819277,1.4457831,87.4698795,8.4337349,0,0.7228916,85.8,NA
1345,"M","CESAR CHAVEZ ACADEMY DENVER",880,"DENVER COUNTY 1","EM",0,5,1138,3,4,1,4,5,3,6,1,6,NA,2,2,2,NA,NA,NA,NA,415,1.4457831,0.4819277,1.4457831,87.4698795,8.4337349,0,0.7228916,85.8,NA
1352,"M","CASEY MIDDLE SCHOOL",480,"BOULDER VALLEY RE 2","",0,6,657,6,6,6,6,6,9,9,8,9,NA,3,2,2,NA,NA,NA,NA,441,0.6802721,1.5873016,1.3605442,39.0022676,53.968254,0,3.4013605,41,NA
1362,"E","CASTLE ROCK ELEMENTARY SCHOOL",900,"DOUGLAS COUNTY RE 1","",0,7,539,9,9,9,8,7,7,8,7,6,NA,2,2,2,NA,NA,NA,NA,500,0,1.2,1.4,14.2,80.6,0.8,1.8,16.8,NA
1367,"H","CASTLE VIEW HIGH SCHOOL",900,"DOUGLAS COUNTY RE 1","",0,9,104,9,9,9,9,9,6,6,6,6,87.1,2,2,2,1,0,1,0,1567,0.2552648,2.1059349,0.8934269,13.8481174,80.2807913,0,2.6164646,11.9,NA
1372,"H","CEDAREDGE HIGH SCHOOL",870,"DELTA COUNTY 50(J)","",0,11,31,9,10,8,8,9,12,12,9,10,94.9,3,3,3,1,0,0,0,275,1.0909091,0.7272727,0,10.9090909,85.0909091,0,2.1818182,42.9,0.366667
1375,"M","CEDAREDGE MIDDLE SCHOOL",870,"DELTA COUNTY 50(J)","",0,9,252,8,9,6,9,9,9,7,7,10,NA,3,2,2,NA,NA,NA,NA,201,1.4925373,0.4975124,0,6.4676617,91.5422886,0,0,46.3,NA
1376,"E","SCHOLARS TO LEADERS ACADEMY",8001,"CHARTER SCHOOL INSTITUTE","EM",0,3,1341,4,4,3,5,5,1,3,3,1,NA,2,2,2,NA,NA,NA,NA,234,0.4273504,0.8547009,10.2564103,63.2478632,24.3589744,0,0.8547009,45.7,NA
1376,"M","SCHOLARS TO LEADERS ACADEMY",8001,"CHARTER SCHOOL INSTITUTE","EM",0,3,1341,NA,3,1,6,NA,6,5,1,10,NA,1,2,2,NA,NA,NA,NA,234,0.4273504,0.8547009,10.2564103,63.2478632,24.3589744,0,0.8547009,45.7,NA
1377,"E","CEDAR RIDGE ELEMENTARY SCHOOL",2700,"PUEBLO COUNTY 70","",0,9,304,9,8,9,8,7,9,7,9,7,NA,1,2,2,NA,NA,NA,NA,427,0.234192,0,0,19.9063232,73.5362998,0,6.323185,18.9,NA
1378,"H","CENTAURI HIGH SCHOOL",550,"NORTH CONEJOS RE-1J","",0,7,130,6,6,8,7,6,7,6,10,6,96.5,3,3,2,1,0,0,0,293,0.3412969,1.7064846,0,54.6075085,40.6143345,0,2.7303754,65.5,NA
1380,"H","CENTAURUS HIGH SCHOOL",480,"BOULDER VALLEY RE 2","",0,6,176,6,6,8,6,6,9,6,12,6,88.4,2,2,2,1,0,0,0,1042,0.7677543,2.6871401,1.2476008,31.7658349,59.5009597,0,4.0307102,31.4,0.252336
1382,"E","CENTENNIAL ACADEMY OF FINE ARTS EDUCATION",140,"LITTLETON 6","",0,9,248,6,6,7,6,6,10,11,10,8,NA,3,2,3,NA,NA,NA,NA,533,0.3752345,3.1894934,2.4390244,30.5816135,58.7242026,0.1876173,4.5028143,53.1,NA
1383,"E","CENTENNIAL ELEMENTARY SCHOOL",980,"HARRISON 2","",0,6,727,5,3,6,4,4,8,8,9,6,NA,2,2,1,NA,NA,NA,NA,430,1.3953488,2.0930233,24.6511628,44.6511628,21.3953488,0.9302326,4.8837209,92.8,NA
1384,"E","CENTENNIAL ELEMENTARY SCHOOL",3120,"GREELEY 6","",0,4,1251,3,4,5,3,1,5,6,6,4,NA,1,2,1,NA,NA,NA,NA,736,0,9.375,5.1630435,74.3206522,10.5978261,0,0.5434783,93.6,NA
1385,"E","CENTENNIAL ELEMENTARY SCHOOL",1560,"THOMPSON R-2J","",0,9,238,7,7,9,7,7,9,6,9,9,NA,2,2,3,NA,NA,NA,NA,417,0.9592326,0.9592326,1.4388489,14.8681055,81.5347722,0,0.2398082,28.8,NA
1386,"M","TRINIDAD MIDDLE SCHOOL",1580,"TRINIDAD 1","",0,6,1079,6,6,3,6,6,6,6,6,6,NA,2,2,2,NA,NA,NA,NA,279,2.8673835,2.5089606,0.3584229,65.9498208,28.3154122,0,0,62.7,NA
1388,"E","CENTENNIAL ELEMENTARY SCHOOL",20,"ADAMS 12 FIVE STAR SCHOOLS","",0,6,814,6,6,7,6,6,6,6,7,6,NA,2,1,1,NA,NA,NA,NA,479,0.4175365,3.5490605,0,38.6221294,56.5762004,0,0.8350731,53.4,NA
1390,"M","CENTENNIAL MIDDLE SCHOOL",480,"BOULDER VALLEY RE 2","",0,7,644,9,9,7,10,9,7,7,7,7,NA,2,2,2,NA,NA,NA,NA,562,0.3558719,5.1601423,0.3558719,23.3096085,65.8362989,0.1779359,4.8042705,21.4,NA
1392,"M","CENTENNIAL MIDDLE SCHOOL",2180,"MONTROSE COUNTY RE-1J","",0,6,907,6,6,4,6,6,7,9,6,8,NA,2,2,3,NA,NA,NA,NA,602,1.3289037,0,0.3322259,39.2026578,56.6445183,0.166113,2.3255814,56.3,NA
1396,"M","CENTENNIAL JUNIOR HIGH SCHOOL",640,"CENTENNIAL R-1","",0,5,1232,NA,3,1,2,NA,6,5,11,3,NA,2,3,3,NA,NA,NA,NA,26,0,0,0,96.1538462,3.8461538,0,0,88.5,NA
1398,"H","CENTENNIAL HIGH SCHOOL",640,"CENTENNIAL R-1","",0,8,113,NA,6,6,6,NA,13,12,12,10,81.3,2,2,2,0,0,0,0,88,1.1363636,0,0,89.7727273,9.0909091,0,0,77.3,NA
1400,"E","CENTENNIAL K-8 SCHOOL",880,"DENVER COUNTY 1","EM",0,3,1282,3,3,5,4,3,3,3,5,3,NA,2,2,2,NA,NA,NA,NA,534,1.4981273,2.4344569,1.8726592,72.2846442,21.3483146,0,0.5617978,77.8,NA
1400,"M","CENTENNIAL K-8 SCHOOL",880,"DENVER COUNTY 1","EM",0,3,1282,3,4,1,4,6,6,5,6,6,NA,2,2,2,NA,NA,NA,NA,534,1.4981273,2.4344569,1.8726592,72.2846442,21.3483146,0,0.5617978,77.8,NA
1402,"H","CENTENNIAL HIGH SCHOOL",2690,"PUEBLO CITY 60","",0,6,237,6,6,6,6,6,6,6,6,5,87.4,3,3,3,1,0,0,0,1025,0.8780488,0.3902439,2.4390244,46.8292683,48.9756098,0,0.4878049,46,0.422018
1412,"E","HASKIN ELEMENTARY SCHOOL",2810,"CENTER 26 JT","",0,1,1390,1,1,2,1,5,5,2,6,5,NA,2,3,3,NA,NA,NA,NA,287,1.3937282,0,0,93.0313589,4.8780488,0,0.6968641,91.2,NA
1416,"M","SKOGLUND MIDDLE SCHOOL",2810,"CENTER 26 JT","",0,6,1046,3,3,1,5,3,9,6,9,10,NA,1,2,1,NA,NA,NA,NA,134,2.238806,0,0.7462687,91.0447761,5.9701493,0,0,90.3,NA
1420,"H","CENTER HIGH SCHOOL",2810,"CENTER 26 JT","",0,6,191,5,5,4,5,2,12,13,8,12,85.3,2,3,2,0,0,0,0,147,2.0408163,0.6802721,0,91.1564626,6.122449,0,0,80.3,NA
1426,"E","CENTRAL ELEMENTARY SCHOOL",30,"ADAMS COUNTY 14","",0,4,1251,3,3,3,3,3,6,6,6,5,NA,1,1,1,NA,NA,NA,NA,634,0.4731861,0.1577287,3.3123028,82.6498423,13.4069401,0,0,86.9,NA
1434,"E","CENTRAL ELEMENTARY SCHOOL",470,"ST VRAIN VALLEY RE 1J","",0,1,1406,6,6,6,6,6,1,2,1,2,NA,1,2,1,NA,NA,NA,NA,446,1.1210762,1.793722,1.3452915,46.6367713,48.206278,0,0.896861,61.9,NA
1438,"E","BEAVER VALLEY ELEMENTARY SCHOOL",2395,"BRUSH RE-2(J)","",0,6,1056,6,6,6,6,6,6,6,5,5,NA,2,2,2,NA,NA,NA,NA,348,0.2873563,0.5747126,0,52.5862069,44.8275862,0,1.7241379,58.3,NA
1446,"H","WELD CENTRAL SENIOR HIGH SCHOOL",3090,"KEENESBURG RE-3(J)","",0,6,265,6,6,6,6,6,5,5,5,4,83.6,2,2,2,1,0,0,0,640,1.09375,0.625,0.15625,32.1875,63.59375,0.46875,1.875,42,0.487805
1450,"H","CENTRAL HIGH SCHOOL",2000,"MESA COUNTY VALLEY 51","",0,5,271,6,6,6,6,6,6,6,6,5,79.8,2,2,2,1,0,0,0,1599,1.3758599,0.8130081,0.750469,25.2657911,70.2939337,0.1250782,1.3758599,47.7,0.416667
1454,"H","CENTRAL HIGH SCHOOL",2690,"PUEBLO CITY 60","",0,3,322,5,5,5,6,5,2,3,2,3,74.1,3,3,2,0,0,0,0,1007,1.5888779,0.0993049,4.2701092,70.2085402,23.2373386,0.0993049,0.4965243,66.3,0.648352
1458,"H","AURORA CENTRAL HIGH SCHOOL",180,"ADAMS-ARAPAHOE 28J","",0,2,327,2,2,4,2,2,6,6,7,6,51.4,1,2,2,0,0,0,0,2291,0.7856831,5.3688346,16.2374509,67.6996945,7.7258839,0.5237887,1.6586643,72.4,0.753623
1470,"E","CENTURY ELEMENTARY SCHOOL",180,"ADAMS-ARAPAHOE 28J","",0,6,707,5,5,6,5,4,6,6,9,6,NA,2,2,3,NA,NA,NA,NA,404,0.4950495,4.2079208,27.4752475,34.1584158,27.4752475,0.4950495,5.6930693,68.3,NA
1480,"M","CENTURY MIDDLE SCHOOL",20,"ADAMS 12 FIVE STAR SCHOOLS","",0,6,782,6,7,6,7,9,6,6,5,6,NA,2,2,1,NA,NA,NA,NA,1120,0.5357143,1.3392857,0.9821429,20.0892857,76.4285714,0.1785714,0.4464286,25.4,NA
1488,"E","CESAR CHAVEZ ACADEMY",2690,"PUEBLO CITY 60","",0,1,1395,6,6,6,6,6,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,869,0.6904488,0.8055236,1.9562716,71.4614499,24.6260069,0.2301496,0.2301496,59.7,NA
1488,"M","CESAR CHAVEZ ACADEMY",2690,"PUEBLO CITY 60","",0,6,999,6,7,5,9,6,6,6,3,9,NA,1,1,2,NA,NA,NA,NA,869,0.6904488,0.8055236,1.9562716,71.4614499,24.6260069,0.2301496,0.2301496,59.7,NA
1490,"E","CHAMBERLIN ACADEMY",980,"HARRISON 2","",0,6,1087,6,7,9,6,5,5,5,6,5,NA,3,1,1,NA,NA,NA,NA,149,0.6711409,0,8.0536913,40.9395973,42.2818792,1.3422819,6.7114094,80.7,NA
1500,"E","CHAPPELOW K-8 MAGNET SCHOOL",3120,"GREELEY 6","",0,8,486,8,8,7,7,9,7,9,7,6,NA,2,2,2,NA,NA,NA,NA,659,0.6069803,0.7587253,0.3034901,47.4962064,48.861912,0.1517451,1.8209408,45.5,NA
1500,"M","CHAPPELOW K-8 MAGNET SCHOOL",3120,"GREELEY 6","",0,6,764,6,7,5,9,6,8,9,6,8,NA,3,2,2,NA,NA,NA,NA,659,0.6069803,0.7587253,0.3034901,47.4962064,48.861912,0.1517451,1.8209408,45.5,NA
1503,"H","CHAPARRAL HIGH SCHOOL",900,"DOUGLAS COUNTY RE 1","",0,10,52,9,9,9,9,9,8,7,6,9,92.4,2,2,2,1,0,1,0,2077,0.4333173,2.5999037,1.1073664,12.9032258,79.0081849,0.1925855,3.7554165,8.6,0.221818
1504,"E","GOODNIGHT ELEMENTARY SCHOOL",2690,"PUEBLO CITY 60","",0,6,657,7,7,9,7,6,6,5,6,6,NA,2,2,1,NA,NA,NA,NA,656,0.7621951,1.9817073,2.7439024,55.0304878,37.804878,0.4573171,1.2195122,62.7,NA
1504,"M","GOODNIGHT ELEMENTARY SCHOOL",2690,"PUEBLO CITY 60","",0,8,502,10,10,9,12,8,6,7,5,9,NA,2,2,1,NA,NA,NA,NA,656,0.7621951,1.9817073,2.7439024,55.0304878,37.804878,0.4573171,1.2195122,62.7,NA
1508,"H","CHAFFEE COUNTY HIGH SCHOOL",490,"BUENA VISTA R-31","",1,NA,NA,5,5,4,5,6,NA,NA,NA,NA,36,1,NA,1,0,0,0,0,44,0,0,0,6.8181818,88.6363636,0,4.5454545,59.1,NA
1510,"E","CHALLENGE SCHOOL",130,"CHERRY CREEK 5","",0,13,1,13,13,13,13,13,10,9,9,10,NA,2,2,2,NA,NA,NA,NA,535,0.1869159,20.7476636,7.1028037,11.9626168,53.271028,0.3738318,6.3551402,4.5,NA
1510,"M","CHALLENGE SCHOOL",130,"CHERRY CREEK 5","",0,12,30,13,13,13,13,13,10,11,7,10,NA,2,2,2,NA,NA,NA,NA,535,0.1869159,20.7476636,7.1028037,11.9626168,53.271028,0.3738318,6.3551402,4.5,NA
1512,"E","CHALLENGE TO EXCELLENCE CHARTER SCHOOL",900,"DOUGLAS COUNTY RE 1","",0,9,262,9,9,11,9,6,9,10,6,8,NA,3,2,2,NA,NA,NA,NA,482,0.8298755,8.9211618,1.0373444,6.2240664,78.6307054,0,4.3568465,6,NA
1512,"M","CHALLENGE TO EXCELLENCE CHARTER SCHOOL",900,"DOUGLAS COUNTY RE 1","",0,10,166,9,9,8,9,10,11,8,12,9,NA,2,3,2,NA,NA,NA,NA,482,0.8298755,8.9211618,1.0373444,6.2240664,78.6307054,0,4.3568465,6,NA
